20-09-12-16-29-33,7C:21:0E:3E:68:2F,43/70,-67,Unifi
20-09-12-16-29-33,7C:21:0E:3E:6A:AF,48/70,-62,Unifi
20-09-12-16-29-33,78:72:5D:BE:F5:2F,27/70,-83,Unifi
20-09-12-16-29-33,E8:65:49:3E:D0:D0,30/70,-80,Unifi
20-09-12-16-29-33,58:AC:78:A3:8D:3F,36/70,-74,Unifi
20-09-12-16-29-33,A0:93:51:8D:CE:AF,45/70,-65,Unifi
20-09-12-16-29-33,58:AC:78:A3:8D:8F,39/70,-71,Unifi
20-09-12-16-29-33,E8:65:49:4F:18:90,42/70,-68,Unifi
20-09-12-16-29-33,58:AC:78:F4:AA:FF,27/70,-83,Unifi
20-09-12-16-29-33,58:AC:78:F4:AB:EF,41/70,-69,Unifi
20-09-12-16-29-33,58:AC:78:D2:7C:3F,41/70,-69,Unifi
20-09-12-16-29-33,58:AC:78:CC:2E:4F,31/70,-79,Unifi
20-09-12-16-29-33,00:2C:C8:01:DC:2F,26/70,-84,Unifi
20-09-12-16-29-33,78:72:5D:6F:DE:6F,34/70,-76,Unifi
20-09-12-16-29-33,7C:21:0E:3E:6F:AF,33/70,-77,Unifi
