20-09-12-16-32-57,7C:21:0E:3E:6A:AF,43/70,-67,Unifi
20-09-12-16-32-57,7C:21:0E:3E:6F:AF,29/70,-81,Unifi
20-09-12-16-32-57,78:72:5D:77:F2:EF,33/70,-77,Unifi
20-09-12-16-32-57,00:A6:CA:FC:E6:6F,28/70,-82,Unifi
20-09-12-16-32-57,00:2C:C8:01:DC:2F,27/70,-83,Unifi
20-09-12-16-32-57,7C:21:0E:3E:68:2F,43/70,-67,Unifi
20-09-12-16-32-57,A0:3D:6F:5F:BF:4F,30/70,-80,Unifi
20-09-12-16-32-57,28:6F:7F:CB:FB:4F,26/70,-84,Unifi
20-09-12-16-32-57,28:6F:7F:CC:0E:8F,26/70,-84,Unifi
20-09-12-16-32-57,E8:65:49:53:A5:40,34/70,-76,Unifi
20-09-12-16-32-57,A0:93:51:8D:CE:AF,26/70,-84,Unifi
20-09-12-16-32-57,78:72:5D:6F:DE:6F,34/70,-76,Unifi
20-09-12-16-32-57,58:AC:78:A3:8E:20,30/70,-80,Unifi
20-09-12-16-32-57,7C:21:0E:3E:6F:A0,31/70,-79,Unifi
20-09-12-16-32-57,E8:65:49:53:9E:9F,29/70,-81,Unifi
20-09-12-16-32-57,E8:65:49:3E:D0:DF,25/70,-85,Unifi
